dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,10.812574,0.351422,10.820000,2.000000,0.000000,0.000000,0.053779
0.020000,10.852516,0.353574,10.860000,2.000000,0.000000,0.000000,0.053853
0.020000,10.892458,0.355728,10.900000,2.000000,0.000000,0.000000,0.053926
0.020000,10.932400,0.357886,10.940000,2.000000,0.000000,0.000000,0.053999
0.020000,10.972342,0.360046,10.980000,2.000000,0.000000,0.000000,0.054070
0.020000,11.012283,0.362209,11.020000,2.000000,0.000000,0.000000,0.054141
0.020000,11.052225,0.364375,11.060000,2.000000,0.000000,0.000000,0.054211
0.020000,11.092166,0.366544,11.100000,2.000000,0.000000,0.000000,0.054279
0.020000,11.132107,0.368715,11.140000,2.000000,0.000000,0.000000,0.054347
0.020000,11.172048,0.370890,11.180000,2.000000,0.000000,0.000000,0.054414
0.020000,11.211988,0.373066,11.220000,2.000000,0.000000,0.000000,0.054480
0.020000,11.251929,0.375246,11.260000,2.000000,0.000000,0.000000,0.054545
0.020000,11.291869,0.377428,11.300000,2.000000,0.000000,0.000000,0.054609
0.020000,11.331810,0.379612,11.340000,2.000000,0.000000,0.000000,0.054672
0.020000,11.371750,0.381799,11.380000,2.000000,0.000000,0.000000,0.054735
0.020000,11.411690,0.383989,11.420000,2.000000,0.000000,0.000000,0.054796
0.020000,11.451630,0.386181,11.460000,2.000000,0.000000,0.000000,0.054857
0.020000,11.491570,0.388375,11.500000,2.000000,0.000000,0.000000,0.054916
0.020000,11.531509,0.390572,11.540000,2.000000,0.000000,0.000000,0.054975
0.020000,11.571449,0.392771,11.580000,2.000000,0.000000,0.000000,0.055033
0.020000,11.611388,0.394972,11.620000,2.000000,0.000000,0.000000,0.055089
0.020000,11.651327,0.397176,11.660000,2.000000,0.000000,0.000000,0.055145
0.020000,11.691266,0.399382,11.700000,2.000000,0.000000,0.000000,0.055200
0.020000,11.731205,0.401590,11.740000,2.000000,0.000000,0.000000,0.055254
0.020000,11.771144,0.403800,11.780000,2.000000,0.000000,0.000000,0.055307
0.020000,11.811083,0.406012,11.820000,2.000000,0.000000,0.000000,0.055360
0.020000,11.851022,0.408226,11.860000,2.000000,0.000000,0.000000,0.055411
0.020000,11.890960,0.410443,11.900000,2.000000,0.000000,0.000000,0.055461
0.020000,11.930899,0.412661,11.940000,2.000000,0.000000,0.000000,0.055511
0.020000,11.970837,0.414881,11.980000,2.000000,0.000000,0.000000,0.055560
0.020000,12.010775,0.417103,12.020000,2.000000,0.000000,0.000000,0.055607
0.020000,12.050713,0.419327,12.060000,2.000000,0.000000,0.000000,0.055654
0.020000,12.090651,0.421553,12.100000,2.000000,0.000000,0.000000,0.055700
0.020000,12.130589,0.423781,12.140000,2.000000,0.000000,0.000000,0.055745
0.020000,12.170527,0.426011,12.180000,2.000000,0.000000,0.000000,0.055789
0.020000,12.210465,0.428242,12.220000,2.000000,0.000000,0.000000,0.055832
0.020000,12.250403,0.430475,12.260000,2.000000,0.000000,0.000000,0.055874
0.020000,12.290340,0.432709,12.300000,2.000000,0.000000,0.000000,0.055915
0.020000,12.330278,0.434946,12.340000,2.000000,0.000000,0.000000,0.055956
0.020000,12.370215,0.437184,12.380000,2.000000,0.000000,0.000000,0.055995
0.020000,12.410152,0.439423,12.420000,2.000000,0.000000,0.000000,0.056034
0.020000,12.450089,0.441664,12.460000,2.000000,0.000000,0.000000,0.056071
0.020000,12.490026,0.443906,12.500000,2.000000,0.000000,0.000000,0.056108
0.020000,12.529963,0.446150,12.540000,2.000000,0.000000,0.000000,0.056144
0.020000,12.569900,0.448395,12.580000,2.000000,0.000000,0.000000,0.056179
0.020000,12.609837,0.450642,12.620000,2.000000,0.000000,0.000000,0.056212
0.020000,12.649774,0.452890,12.660000,2.000000,0.000000,0.000000,0.056245
0.020000,12.689711,0.455139,12.700000,2.000000,0.000000,0.000000,0.056278
0.020000,12.729647,0.457390,12.740000,2.000000,0.000000,0.000000,0.056309
0.020000,12.769584,0.459642,12.780000,2.000000,0.000000,0.000000,0.056339
0.020000,12.809520,0.461895,12.820000,2.000000,0.000000,0.000000,0.056368
