dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,10.777516,0.119163,10.780000,2.000000,0.000000,0.000000,0.024076
0.020000,10.817505,0.120128,10.820000,2.000000,0.000000,0.000000,0.024189
0.020000,10.857493,0.121098,10.860000,2.000000,0.000000,0.000000,0.024302
0.020000,10.897481,0.122072,10.900000,2.000000,0.000000,0.000000,0.024415
0.020000,10.937469,0.123051,10.940000,2.000000,0.000000,0.000000,0.024529
0.020000,10.977457,0.124034,10.980000,2.000000,0.000000,0.000000,0.024642
0.020000,11.017445,0.125022,11.020000,2.000000,0.000000,0.000000,0.024756
0.020000,11.057432,0.126014,11.060000,2.000000,0.000000,0.000000,0.024870
0.020000,11.097420,0.127011,11.100000,2.000000,0.000000,0.000000,0.024984
0.020000,11.137408,0.128013,11.140000,2.000000,0.000000,0.000000,0.025099
0.020000,11.177395,0.129019,11.180000,2.000000,0.000000,0.000000,0.025213
0.020000,11.217382,0.130030,11.220000,2.000000,0.000000,0.000000,0.025328
0.020000,11.257369,0.131045,11.260000,2.000000,0.000000,0.000000,0.025443
0.020000,11.297356,0.132065,11.300000,2.000000,0.000000,0.000000,0.025558
0.020000,11.337343,0.133089,11.340000,2.000000,0.000000,0.000000,0.025674
0.020000,11.377330,0.134119,11.380000,2.000000,0.000000,0.000000,0.025789
0.020000,11.417316,0.135152,11.420000,2.000000,0.000000,0.000000,0.025905
0.020000,11.457303,0.136191,11.460000,2.000000,0.000000,0.000000,0.026021
0.020000,11.497289,0.137234,11.500000,2.000000,0.000000,0.000000,0.026137
0.020000,11.537276,0.138281,11.540000,2.000000,0.000000,0.000000,0.026254
0.020000,11.577262,0.139334,11.580000,2.000000,0.000000,0.000000,0.026370
0.020000,11.617248,0.140391,11.620000,2.000000,0.000000,0.000000,0.026487
0.020000,11.657234,0.141453,11.660000,2.000000,0.000000,0.000000,0.026604
0.020000,11.697220,0.142519,11.700000,2.000000,0.000000,0.000000,0.026722
0.020000,11.737205,0.143590,11.740000,2.000000,0.000000,0.000000,0.026839
0.020000,11.777191,0.144666,11.780000,2.000000,0.000000,0.000000,0.026957
0.020000,11.817176,0.145746,11.820000,2.000000,0.000000,0.000000,0.027075
0.020000,11.857161,0.146831,11.860000,2.000000,0.000000,0.000000,0.027193
0.020000,11.897147,0.147921,11.900000,2.000000,0.000000,0.000000,0.027311
0.020000,11.937132,0.149016,11.940000,2.000000,0.000000,0.000000,0.027429
0.020000,11.977116,0.150116,11.980000,2.000000,0.000000,0.000000,0.027548
0.020000,12.017101,0.151220,12.020000,2.000000,0.000000,0.000000,0.027667
0.020000,12.057086,0.152329,12.060000,2.000000,0.000000,0.000000,0.027786
0.020000,12.097070,0.153442,12.100000,2.000000,0.000000,0.000000,0.027905
0.020000,12.137055,0.154561,12.140000,2.000000,0.000000,0.000000,0.028025
0.020000,12.177039,0.155684,12.180000,2.000000,0.000000,0.000000,0.028145
0.020000,12.217023,0.156812,12.220000,2.000000,0.000000,0.000000,0.028265
0.020000,12.257007,0.157945,12.260000,2.000000,0.000000,0.000000,0.028385
0.020000,12.296991,0.159083,12.300000,2.000000,0.000000,0.000000,0.028505
0.020000,12.336974,0.160225,12.340000,2.000000,0.000000,0.000000,0.028626
0.020000,12.376958,0.161372,12.380000,2.000000,0.000000,0.000000,0.028747
0.020000,12.416941,0.162524,12.420000,2.000000,0.000000,0.000000,0.028868
0.020000,12.456925,0.163681,12.460000,2.000000,0.000000,0.000000,0.028989
0.020000,12.496908,0.164843,12.500000,2.000000,0.000000,0.000000,0.029110
0.020000,12.536891,0.166010,12.540000,2.000000,0.000000,0.000000,0.029232
0.020000,12.576874,0.167181,12.580000,2.000000,0.000000,0.000000,0.029354
0.020000,12.616856,0.168358,12.620000,2.000000,0.000000,0.000000,0.029476
0.020000,12.656839,0.169539,12.660000,2.000000,0.000000,0.000000,0.029598
0.020000,12.696821,0.170725,12.700000,2.000000,0.000000,0.000000,0.029721
0.020000,12.736804,0.171916,12.740000,2.000000,0.000000,0.000000,0.029844
0.020000,12.776786,0.173112,12.780000,2.000000,0.000000,0.000000,0.029966
0.020000,12.816768,0.174313,12.820000,2.000000,0.000000,0.000000,0.030090
0.020000,12.856749,0.175519,12.860000,2.000000,0.000000,0.000000,0.030213
